id,numero_item,descricao_item,grupo_itens,unidade_de_medida_de_estoque,ultimo_preco_avaliacao,ultimo_preco_compra,estoque_baixo,unidade_medida_estoque,data_registro
17246,MNG002213,TERMINAL HIDRAULICO FG BOL 1 BSP FB-16-16,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17247,MNG002214,(1) MANGUEIRA DE GRAXA DO PINHAO 140K 4371151,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17248,MNG002215,ENGATE RAPIDO FEMEA 13MM,28-MANGUEIRAS,,,42.5,,UNIDADE,2025-07-21 17:53:52.095246+00
17249,MNG002216,"ESPIGAO FIXO AC DN 60,30 X 120 MM SR TUBO 2405859",28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17250,MNG002217,"MANGUEIRA ESPIRALADA PVC DN 76,20 MM 240024",28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17251,MNG002218,"ESPIGAO FIXO AC DN 76,10 X 100 MM SR TUBO 2400188",28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17252,MNG002219,CURVA RL 90GR AC DN 3 SCH 40 ASTM 370012,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17253,MNG002220,MANGUEIRA DA CABINE 21886798,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17254,MNG002221,MANGUEIRA DA CABINE 21886797,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17255,MNG002222,MANGUEIRA 14602659,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17256,MNG002223,MANGUEIRA DE OLEO 54894294,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17257,MNG002224,MANGUEIRA DE OLEO 54891782,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17258,MNG002225,(1) TERMINAL 1AA6FJC6 AEROQUIP IMP 11971,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17259,MNG002226,(1) TERMINAL 1AA8FJC8 AEROQUIP IMP 12019,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17332,MOV000072,CLIMATIZADOR,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17260,MNG002227,ESPIGAO FIXO MACHO 1/2X1/2 C/CANAL ESC,28-MANGUEIRAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17261,MOV000001,AR CONDICIONADO 12000 BTUS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17262,MOV000002,AR CONDICIONADO ELGIN 24000BTUS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17263,MOV000003,AR CONDICIONADO LG 9000BTUS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17264,MOV000004,ARMARIO DE BUFFET E LAVANDERIA,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17265,MOV000005,ARMARIO EM MDF,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17266,MOV000006,ARMARIO PORTA OBJETOS 40 PORTAS COM CHAVE,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17267,MOV000007,ARMARIO ROUPEIRO DE ACO 8 PORTAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17268,MOV000008,BANHEIRO QUIMICO,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17269,MOV000009,BEBEDOURO INDUSTRIAL 100LT 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17270,MOV000010,BEBEDOURO INDUSTRIAL 200LT,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17271,MOV000011,BEBEDOURO INDUSTRIAL FRISBEL INOX 4 TORNEIRAS GELADA 200LT 220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17272,MOV000012,BEBEDOURO VENANCIO INOX 25 LT 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17273,MOV000013,CAMA BOX DE CASAL,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17274,MOV000014,COIFA DE COZINHA 800X680X500MM TUB INOX C/ CHAPEU EXAUSTOR 300MM,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17275,MOV000015,COIFA DE COZINHA 860X680X500MM TUB INOX C/ CHAPEU EXAUSTOR 300MM,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17276,MOV000016,EVAPORADORA LG INVERTER DUAL VOICE 220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17277,MOV000017,FORNO A GAS DE EMBUTIR ELECTROLUX DE CONVERCCAO 80L C/ TIMER OE8GH,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17278,MOV000018,(1) FORNO ELETRICO DE EMBUTIR BRASTEMP BOC84AE,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17279,MOV000019,FRIGOBAR BRASTEMP RETRO MARSALA WINE 76 LT BRA08BG,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17280,MOV000020,FRITADEIRA AIR FRY,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17281,MOV000021,GAVETA AEREA 02 GAVETAS C/ CHAVE,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17282,MOV000022,GELADEIRA 310LT,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17283,MOV000023,GELADEIRA 342L CONSUL,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17284,MOV000024,GELADEIRA BRASTEMP FF BRE80 2P 573L BRANCO,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17285,MOV000025,GUARDA ROUPA REAL 6 PTS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17286,MOV000026,LAVA LOUCA ELECTROLUX 14 SERVICOS LL14X,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17287,MOV000027,MAQUINA LAVAR ROUPA,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17288,MOV000028,MESA DE REUNIAO,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17289,MOV000029,MESA LINHA LEAN,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17290,MOV000030,MESA P/ ESCRITORIO,01-ATIVOS,,,299.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17291,MOV000031,RACK,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17292,MOV000032,TELEVISAO LG SMART 4K 55POL 7310PSC,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17293,MOV000033,TELEVISAO SAMSUNG SMART TV 4K 75POL 75AU7700,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17294,MOV000034,TENDA PIRAMIDAL 4X4,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17295,MOV000035,CAMA BOX DE SOLTEIRO,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17296,MOV000036,AR CONDICIONADO 9000 BTUS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17297,MOV000037,SOFA,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17298,MOV000038,GUARDA ROUPA 6 PTS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17299,MOV000039,MAQUINA DE LAVAR ROUPA 13 KG,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17300,MOV000040,CONJUNTO BOX PRO SLEEP 138X188,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17301,MOV000041,CONJUNTO BOX ORTOBOM ISO NANOLASTIC 158X198,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17302,MOV000042,LAVADORA ELECTROLUX 14KG CESTO INOX 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17303,MOV000043,MESA CIPLAFE DUBAI C/6 CAD 1.60X90 C/VIDRO PRETO,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17304,MOV000044,"ESTOFADO HELLEN ROMENIA 3 LUG 2,30 GRAFITE",01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17305,MOV000045,COLCHAO ORTOBOM LIGHT SUPERPOCKET 158X198X26,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17306,MOV000046,ESTOFADO ART BRASIL PETRUS 2 LUG 2.50 3108,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17307,MOV000047,GELADEIRA ELECTROLUX 371L 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17308,MOV000048,SOFA CAMA,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17309,MOV000049,AR CONDICIONADO 7500 BTUS,01-ATIVOS,,,300.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17310,MOV000050,LAVADORA ELECTROLUX LES11 11K 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17311,MOV000051,GELADEIRA ESMALTEC RCD34 DUP 276L BR,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17312,MOV000052,BEBEDOURO COLORMAQ 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17313,MOV000053,FORNO MICROONDAS ELECTROLUX 23L BRANCO 127V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17314,MOV000054,"MESA CIPLAFE POEME 4CAD 1,20 CRAQUEADA",01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17315,MOV000055,FOGAO 5 BOCAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17316,MOV000056,MESA DJ NEW ARGO C/4 CAD,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17317,MOV000057,AR CONDICIONADO AGRATTO SPLIT 12KBTU 220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17318,MOV000058,LAVADORA BRASTEMP 13KG 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17319,MOV000059,CAMA DE CASAL PORT SIMPLES 5X8,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17320,MOV000060,COLCHAO ORTOBOM D33 88X188X14,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17321,MOV000061,ESTOFADO ART BRASIL 3101,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17322,MOV000062,GELADEIRA ELECTROLUX 474L IT56S BP/FFA - 110V PLATINUM,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17323,MOV000063,MESA C/06 CADEIRAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17324,MOV000064,CONJUNTO BOX PROBEL SLEEP 193X203,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17325,MOV000065,MAQUINA DE LAVAR ROUPA 17KG,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17326,MOV000066,ARMARIO DE COZINHA 6 PORTAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17327,MOV000067,COLCHAO ORTOBOM PAMPA SUPERPOCKET 158X198X25,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17328,MOV000068,ROUPEIRO 04 MODULOS 16 PORTAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17329,MOV000069,GELADEIRA ELECTROLUX DFN41 F. FREE 371L 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17330,MOV000070,GELADEIRA CONSUL CRA30 261 L,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17331,MOV000071,AR CONDICIONADO COMFEE SPRINGER MIDEA 220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17333,MOV000073,CLIMATIZADOR DE PAREDE ECO400 34.000M3/H,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17334,MOV000074,COMODA,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17335,MOV000075,MIDEA 347L MD-RT468MTA011 /FF - BRANCO 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17336,MOV000076,MIDEA 411L MD-RT580MTA461 /FF - INOX 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17337,MOV000077,MESA COM 8 CADEIRAS,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17338,MOV000078,REFRIGERADOR ELECTROLUX RE31 240L 3563649,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17339,MOV000079,LAVADORA CONSUL 9KG 110V CWB09BB,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17340,MOV000080,TRITURADOR DE ALIMENTOS P/PIA 46 110V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17341,MOV000081,FREEZER HORIZONTAL 503L DUAS PORTAS  220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17342,MOV000082,FREEZER HORIZONTAL 143L UMA PORTA 220V,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17343,MOV000083,CADEIRA ERGONOMICA YAMA 1 PRETA 69672,01-ATIVOS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17344,MPR000001,BIT HTG60 4POL 102MM 2000110,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17345,MPR000002,BIT GT60 4POL 102MM RETRAC SANDVIK 76204902S48,23-MATERIAL DE PERFURACAO,,,3467.31,,UNIDADE,2025-07-21 17:53:52.095246+00
17346,MPR000003,BIT T38 2.1/2POL 64MM 75146764S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17347,MPR000004,DIAROC 11MM REDONDO 0444.1817-11 HDEX,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17348,MPR000005,DIAROC 12MM REDONDO 0444.1815-12 WING DRIVE,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17349,MPR000006,DIAROC 12MM REDONDO 0444.1817-12  HDEX,23-MATERIAL DE PERFURACAO,,,1090.4,,UNIDADE,2025-07-21 17:53:52.095246+00
17350,MPR000007,DIAROC 13MM REDONDO 0444.1800-13,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17351,MPR000008,DIAROC 13MM REDONDO 0444.1817-13 HDEX,23-MATERIAL DE PERFURACAO,,,1206.4,,UNIDADE,2025-07-21 17:53:52.095246+00
17352,MPR000009,DIAROC 16MM REDONDO 0444.1800-16,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17353,MPR000010,DIAROC 16MM REDONDO 0444.1817-16 HDEX,23-MATERIAL DE PERFURACAO,,,1364.06,,UNIDADE,2025-07-21 17:53:52.095246+00
17354,MPR000011,FOAM AMC,23-MATERIAL DE PERFURACAO,,,27.8775,,QUILOGRAMA,2025-07-21 17:53:52.095246+00
17355,MPR000012,HASTE 14508832,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17356,MPR000013,HASTE 797546325,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17357,MPR000014,HASTE 797546326,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17358,MPR000015,HASTE 88608029 (SANDVIK),23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17359,MPR000016,HASTE DE SEGURA,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17360,MPR000017,(1) HASTE MF GT60+ R60 L=4265  7610114385,23-MATERIAL DE PERFURACAO,,,9295.673667,,UNIDADE,2025-07-21 17:53:52.095246+00
17361,MPR000018,HASTE T38 3660MM INDELBROM 1636600,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17362,MPR000019,"HASTE T51 3,66M PA00080450",23-MATERIAL DE PERFURACAO,,,10314.538,,UNIDADE,2025-07-21 17:53:52.095246+00
17363,MPR000020,HASTE T51 MF-ROD CARB EXT.SLIM.#  RB,23-MATERIAL DE PERFURACAO,,,4113.17,,UNIDADE,2025-07-21 17:53:52.095246+00
17364,MPR000021,(1) HASTE T51 R52 MTL 3.660MM 7326-5537-85,23-MATERIAL DE PERFURACAO,,,4973.585,,UNIDADE,2025-07-21 17:53:52.095246+00
17365,MPR000022,(1) HASTE TH GT60 ROD MF PA00080425,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17366,MPR000023,HASTE TH T51 MACHO FEMEA X 3.66M X 51MM,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17367,MPR000024,PONTA DIAMANTADA HD ESF 11MM 5000-11,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17368,MPR000025,(1) PONTA DIAMANTADA HD ESF 12MM 5000-12 04441815-12,23-MATERIAL DE PERFURACAO,,,1090.4,,UNIDADE,2025-07-21 17:53:52.095246+00
17369,MPR000026,(1) PONTA DIAMANTADA HD ESF 13MM 5000-13,23-MATERIAL DE PERFURACAO,,,1206.4,,UNIDADE,2025-07-21 17:53:52.095246+00
17370,MPR000027,(1) PONTA DIAMANTADA HD ESF 14MM 5000-14,23-MATERIAL DE PERFURACAO,,,1237.62,,UNIDADE,2025-07-21 17:53:52.095246+00
17371,MPR000028,PONTA DIAMANTADA HD ESF 15MM 5000-15,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17372,MPR000029,(1) PONTA DIAMANTADA HD ESF 16MM 5000-16 04441815-16,23-MATERIAL DE PERFURACAO,,,1364.06,,UNIDADE,2025-07-21 17:53:52.095246+00
17373,MPR000030,PUNHO DA ALAVANCA 88585269,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17374,MPR000031,(1) PUNHO GT60 FRESSA LONGA HL1560 65MM 7600602502,23-MATERIAL DE PERFURACAO,,,4452.789286,,UNIDADE,2025-07-21 17:53:52.095246+00
17375,MPR000032,(1) PUNHO GT60 TH SHANK HL1560PE PA00080577,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17376,MPR000033,PUNHO HL700 ROSCA T51 2900107 7306-7577-03,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17377,MPR000035,PUNHO T38 52MM HL700 7304-7577-02 2900108,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17378,MPR000036,PUNHO T51 FRESSA FINA HL1500-60 7306602202,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17379,MPR000037,PUNHO T51 FRESSA LONGA HL1500-65 7306602502,23-MATERIAL DE PERFURACAO,,,3113.68,,UNIDADE,2025-07-21 17:53:52.095246+00
17380,MPR000038,(1) PUNHO T51 HL700 7306-7577-03,23-MATERIAL DE PERFURACAO,,,2269.27,,UNIDADE,2025-07-21 17:53:52.095246+00
17381,MPR000039,BIT T51 5.1/2POL 140MM RETRAC 75164940S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17382,MPR000040,BIT GT60 4POL 102MM RETRAC DROP CENTRE PA00080465,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17383,MPR000041,(1) BIT GT60 5POL 127MM TH DROP PA00080456,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17384,MPR000042,BIT GT60 4POL 102MM SANDVIK 76201902S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17385,MPR000043,BIT HTG60 5POL 127MM 2000709,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17386,MPR000044,BIT T51 3.1/2POL 89MM RETRAC 7516-4889-S70,23-MATERIAL DE PERFURACAO,,,1857.79,,UNIDADE,2025-07-21 17:53:52.095246+00
17387,MPR000045,BIT T51 4POL 102MM BR102T51N68340,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17388,MPR000046,(1) BIT GT60 4POL 102MM 76208102S70,23-MATERIAL DE PERFURACAO,,,2989.523333,,UNIDADE,2025-07-21 17:53:52.095246+00
17389,MPR000047,(1) BIT GT60 5POL 127MM RETRAC 7620-4927-S48,23-MATERIAL DE PERFURACAO,,,3909.6425,,UNIDADE,2025-07-21 17:53:52.095246+00
17390,MPR000048,(1) BIT GT60 4POL 102MM 76207002S70,23-MATERIAL DE PERFURACAO,,,1048.5,,UNIDADE,2025-07-21 17:53:52.095246+00
17391,MPR000049,(1) BIT GT60 4POL 102MM RETRAC PA00080580,23-MATERIAL DE PERFURACAO,,,2093.48,,UNIDADE,2025-07-21 17:53:52.095246+00
17392,MPR000050,BIT GT60 5.1/2POL 140MM PA00080588,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17393,MPR000051,(1) BIT GT60 5POL 127MM 76204927S70,23-MATERIAL DE PERFURACAO,,,3909.642,,UNIDADE,2025-07-21 17:53:52.095246+00
17970,PEC000458,ANEL 3001319,26-PECAS,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17394,MPR000052,BIT GT60 5.1/2POL 140MM 76204940S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17395,MPR000053,(1) BIT GT60 5POL 127MM LISO 76201927S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17396,MPR000054,BIT GT60 5POL 127MM RETRAC TECENGE,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17397,MPR000055,BIT T38 2.1/2POL 64MM RETRAC 2000089,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17398,MPR000056,(1) BIT T51 4POL 102MM RETRAC 75168102S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17399,MPR000057,BIT T51 4POL 102MM RETRAC PA00080460,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17400,MPR000058,BIT T51 4POL 102MM RETRAC 875,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17401,MPR000059,(1) BIT T51 4POL 102MM RETRAC 75164902S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17402,MPR000060,"(1) TUBO GUIA 1,6MT GT60 7640-8716-80 7640871680",23-MATERIAL DE PERFURACAO,,,7545.658,,UNIDADE,2025-07-21 17:53:52.095246+00
17403,MPR000061,BIT T45 3POL 76MM RETRAC,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17404,MPR000062,BIT T51 3.1/2POL 89MM RETRAC,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17405,MPR000063,(1) BIT GT60 4POL 102MM,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17406,MPR000065,(1) PUNHO GT60 HL1560 NPSL00243,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17407,MPR000066,(1) BIT GT60 5.1/2POL 140MM 76204940S48,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17408,MPR000067,(1) BIT TWIZ60 5.1/2POL 140MM ATLAS COPCO T50 90029668,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17409,MPR000068,(1) PUNHO HL1560T GT60 90029064,23-MATERIAL DE PERFURACAO,,,4452.79,,UNIDADE,2025-07-21 17:53:52.095246+00
17410,MPR000069,(1) HASTE GT60 90029071,23-MATERIAL DE PERFURACAO,,,5000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17411,MPR000070,(1) ADAPTADOR 89MM API2.3/8 REG 52-089-11516555,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17412,MPR000071,(1) ADAPTADOR 114MMX307MM 23/8BX31/29 52-114-11518907,23-MATERIAL DE PERFURACAO,,,9316.2,,UNIDADE,2025-07-21 17:53:52.095246+00
17413,MPR000072,(1) TUBO PER.F 89MMX8MX8.8MM 23/8X 52-089-102955,23-MATERIAL DE PERFURACAO,,,12070.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17414,MPR000073,(1) ADAPTADOR IN.3 1/2POLX150MM S/SXPIN  AS03120611-1363,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17415,MPR000074,(1) MARTELO RH510R 4POL 2 3/8 AP 32-5140-RMA-16S,23-MATERIAL DE PERFURACAO,,,33000.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17416,MPR000075,(1) ADAPTADOR SUPERIOR M40 33-48001-1/16A,23-MATERIAL DE PERFURACAO,,,7796.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17417,MPR000076,(1) CAMISA DO PISTAO RH510R 4POL BG00387230,23-MATERIAL DE PERFURACAO,,,5900.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17418,MPR000077,(1) KIT DE RECOTRUCAO RH510R 4POL 2 3/8 BG00475620,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17419,MPR000078,(1) ADAPTADOR DRIVER SUB M40 34-48006,23-MATERIAL DE PERFURACAO,,,6860.0,,UNIDADE,2025-07-21 17:53:52.095246+00
17420,MPR000079,(1) BIT GT60 4.1/2POL 115MM RETRAC 7620-8115-S70,23-MATERIAL DE PERFURACAO,,,3389.972,,UNIDADE,2025-07-21 17:53:52.095246+00
17421,MPR000080,(1) BIT GT60 5.1/2POL 140MM RETRAC,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
17422,MPR000081,(1) BIT GT60 5POL 127MM RETRAC 90029670,23-MATERIAL DE PERFURACAO,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
